,SPCA_00,SPCA_01,SPCA_02,SPCA_03,SPCA_04,SPCA_05,SPCA_06,SPCA_07,SPCA_08,SPCA_09,SPCA_10,SPCA_11,SPCA_12,SPCA_13
ACH-000398,0.4217206874214062,2.9032010677170836,-0.4653394051537234,-0.0985513554219846,0.9621680194312621,0.2551394376997445,5.569473131506103,6.159958254819773,4.30063893055932,3.570968510355165,0.037206865831043004,-2.105821409805104,-1.998622137420559,0.36261427594473855
ACH-000401,1.3204186632975925,0.485281096610918,0.488035318509465,-0.36642073775778083,0.34033116639677274,-1.067532687888821,1.8609418778721776,2.2586343245892495,0.577841046992023,-0.23173399090276006,-1.9204189550108204,-1.0452219660724777,-0.47809685645429123,2.1766093166136153
ACH-000402,1.0258263380074066,0.038299760888347134,1.014748509533029,-2.390778169243948,-1.98581752624342,-3.9658540553713446,3.8611851502119583,4.332720024264852,1.8782218979884775,4.939059941825302,-0.28053846907065333,-4.009936767804447,-1.9661997891469962,1.1763802645595913
ACH-000403,1.2902701722588121,0.6199661452775307,3.3246059948464315,1.5688373311535315,1.6948705196505596,2.82929375560959,0.33114102468916434,0.08148078016518034,0.6624081617506048,-0.7687142678675937,1.8852074851153902,-1.7408283921746013,3.5459037724093654,-2.231610076758737
ACH-000404,0.618266686241185,0.2566524129794919,0.13816325246443598,-2.6105660931901173,-0.678541872341683,-0.6344706233722148,3.4631761827691223,2.2786847729131234,2.395899016577715,0.0586621838024658,-2.742340899285054,-1.140712312713452,-1.5229186684120035,1.427488772278074
ACH-000405,0.5226303940994689,-1.1208333211407742,-0.4347768318289946,-1.1182727498468505,-1.6759582636552395,-2.3863072071068294,3.0576821111548607,1.9563101529930158,-0.5801111296117757,4.25146881448061,-1.4123677774476031,-1.4559805708041194,-1.7620584581129728,-0.1316503293304303
ACH-000406,-0.5553759495654265,-1.8642431991445256,0.4752884912783263,-2.80516314803763,-0.99327625166806,-4.274181603603359,3.750459755837867,2.508493934344012,0.6754820885139659,0.8387036047802063,-4.108800577584757,-1.8182898336040616,-1.9021949188463987,-1.855043644212241
ACH-000407,4.005502539477493,0.8316183247326464,2.438385921211421,1.8101102513592473,0.2864447329024413,1.3011457080073414,3.3537282035135294,2.41712698066318,0.4667227091792303,-0.6067727191346048,-0.0151223901445951,-0.45426161305753926,-0.789623431154002,-0.7997818513552932
ACH-000408,5.062928136623164,1.247146200771348,4.516302960576947,1.4644655052488416,4.612352688404913,8.961247548362307,-0.014716753635119477,0.2544711730578563,-0.4496496849250817,-4.035790933375145,4.962947677978779,-0.132388117134115,4.656967818558663,-1.1797547207215624
ACH-000410,-0.010128417727620631,0.9747045897794352,-1.1862904707934654,0.7306118134286879,-1.860516876459872,-2.2474376490265873,3.712233511689929,4.735410033395993,2.7045391031190014,-0.14675454250999825,-3.443790866321984,-2.980420291522326,-1.1335084519598553,0.3470220541742823
ACH-000411,0.11909394371839394,1.1559434304486753,-0.5119111690896985,-0.20567196331237914,0.9471051420205213,-0.6803492883371364,0.31712248266891824,-0.035762984914193593,0.8711237734526647,-1.973007574129546,-0.5285295890321795,-0.6714503157739835,-0.6105797721834175,0.6294854222277705
ACH-000414,-1.491691163172809,0.8299824707263168,-2.471579472142689,-0.19143331860280347,-0.7063545586864776,1.3204643522186468,-0.34833182672483537,0.27929962605259673,0.6179948392633416,-0.09972373696503216,2.0637285142741333,-0.9924000376426432,0.03395394365673243,-2.2490620909917705
ACH-000415,11.454105879973186,3.422323048731897,12.491283244793493,3.6281389765535934,6.372058893920537,13.293472784225116,1.1264753487132124,2.487916100277885,2.7607943988866337,-5.619688345578061,7.745273644381318,-2.1896094571573386,5.1117772063716505,-2.34260325618177
ACH-000416,-2.263666412122696,0.3526164208971049,-3.3182266128042244,-1.1668453545394244,-2.1702837897209544,-3.3583655051350947,-3.3798257351637337,-2.969385979982959,-0.9940067487014502,-0.9899586099147116,-2.2398252471857143,-0.29640098549756644,0.4939805989843092,0.10341050976695666
ACH-000417,3.0662472786618515,-0.06598701590600684,1.7941369458781367,1.5637044230164516,2.37854965714829,0.7458861539090245,1.3065548221537595,0.6950752254515882,0.6419121329800868,-1.4313844869868226,1.7810857391410515,-4.30036636089234,3.707690854683554,-2.7817795298824692
ACH-000420,2.864033055258733,2.6811084977790616,2.2339892010028093,3.081411726810376,1.8269610202432027,5.036827754572304,3.9616183947320627,2.5345457296815446,1.3765025324357505,-2.2064278627565543,2.6293872148971857,-0.5150510344388219,0.3725064728636383,-0.5157420776484996
ACH-000421,1.3565445003484395,-0.4661971530333332,2.3970958951113146,2.3679425270078305,1.3504296311406763,2.64296054920669,1.42231702669071,0.9907733528142759,0.45441450246891874,-1.3649535024866817,1.6130927215839985,-2.925438937772305,3.2580829066838106,-3.106406519236784
ACH-000422,1.795394326672231,1.3967735813916926,1.4218136549183698,0.7414593213555946,2.0664529530539197,2.950880769843142,2.8445555889434964,2.4322853507557256,0.0010874966964212751,-2.3617022339725775,0.18698715747381492,-1.4988249993200213,0.5755711193860975,-1.3177946713684205
ACH-000424,-1.4465673406816935,-0.2451583049026819,-2.1994874096447834,-2.50701331799717,-2.0253041073443327,-4.6827368900011725,2.7183072765885616,3.001031326045866,2.494370762826646,2.3332722056540707,-3.742600056152362,-2.434588843207568,-4.028027184735011,1.311546907959996
ACH-000425,-1.2087481328081566,1.3514861642764613,-0.37532356594002325,-0.7538648258035482,-0.19722423004879389,-0.20886065923455674,2.9592696925699404,2.56764423782855,3.712617474603647,-0.6776350387317253,-3.017017058727433,-0.8723153582092276,-1.8914725933180094,1.0103275132749456
ACH-000427,1.6283950309811335,1.0055528051282936,2.957034312946843,0.9195113445553494,1.6507362773368401,2.691300793734076,0.6311157289057991,0.043101873639938455,0.5162221096699449,-0.08157402886965187,3.302395850156897,-1.9096750132955047,2.2614701641535877,-1.753727655693436
ACH-000430,0.6206208358148682,0.21889246136785717,-0.19277240716870617,-0.7750928222348972,-1.8568122271292293,-3.042544126032614,2.119052256856722,2.057437946877681,0.9229576455952815,0.6062696663120039,-3.112400643643766,-1.9218554396248404,-0.0014157202142576764,-0.2395184716286407
ACH-000431,-1.7616310855066706,0.04523249114923,-0.5930295920507809,-0.46597804082667915,-2.1872282589415186,-3.571958730692669,2.8735425082652775,2.2804873960753445,1.134582391481688,3.294140234449734,-2.2535828566447282,-2.2202216781974915,-3.9703541858910936,1.8653512081985497
ACH-000433,-3.177995518270307,-0.2387245000481586,-2.3684115192192654,0.4128949101706618,0.8523768913590173,1.8335423000826951,-0.6880992093184906,-1.6220057108247319,-0.5306758955306488,-2.180958878113826,-0.5614255758477853,2.768982562488509,0.22995571630571596,-0.2911384510250632
ACH-000434,-5.445026199138784,-1.1022018273084142,-4.836710838263452,-0.2713659446384472,0.39023189981635176,-2.3014655965448787,-1.051392504985471,0.3704500701606226,3.0036288300601024,-1.0247262113208329,-0.09129178077207817,-0.5292701196078012,0.381838193548132,0.38726171788797803
ACH-000435,8.49240759707553,0.6162159032956431,5.236138618016804,1.9404236486801014,2.185554309197763,4.981821728477087,0.8718187360049376,-0.17609246469012538,0.634564845918087,-2.755575739432087,3.0391153236495656,0.19391740861913193,2.4797721525521923,-0.6559282829028787
ACH-000436,0.93312093982861,-2.3517295336615227,-1.1500499708507572,-0.016511459422475186,0.729807718244182,0.33514263991407905,3.3698869682608654,2.4397870552008913,-1.2755982926053129,1.475411738426428,1.9824179576684668,0.41216602638276634,-1.557029343329263,0.07615769978377729
ACH-000437,-2.1799151437241107,0.5548473818039762,-0.6196254283492162,0.7403043120681236,-1.773342923868467,-1.9510824562312234,2.1382940866398585,1.9014123457378025,1.6695124386508775,-0.8638830255671792,-2.092643039444968,-0.9234588577306517,-0.2118332951377575,-0.4163445383045428
ACH-000438,-1.456940575715976,1.5351265934438219,-0.19165738185669434,-0.21643972650176618,-0.7859472567802688,-0.35039027505413606,2.4689663090260723,1.8465737513080127,1.4878323588400457,0.29061233697794536,1.0809320023894486,-2.745243379515988,-0.3408407436456623,-0.5399003648303782
ACH-000441,0.3978777123431472,0.9517345243557237,0.3978447108750853,-0.1761614706647257,-0.8905415969458146,-1.8843418065929483,3.3910543174959553,1.4763794558129462,0.3335270852453438,0.39986721860100166,-2.0883031224827047,0.7087688747878044,-1.1353496617643968,0.2295873724512018
ACH-000442,0.1911913143413236,0.7175117577748811,1.1585029487848153,-0.38748451856906374,1.6385822842936628,1.561526782779279,0.8276970039381799,1.3478153893296005,1.0181837447040947,-2.1447362910472245,-0.7606807470196776,-0.6045905524988634,0.7746848319831818,-0.32646966570086333
ACH-000444,0.9174430604752485,0.698740905584025,0.1628314360463445,-0.2908408993735408,-0.0813614932090138,-1.2737993167521389,2.185244496087183,0.8659720699897473,1.7751248423579857,0.6623424823107131,-1.3073156934355057,-2.1999300432566784,-2.100349557787662,-0.5852859492605053
ACH-000445,0.04442836378495271,0.48146001817584405,0.5369529871115767,1.5439205085559817,0.3738461366646484,0.1072872225243254,-0.07232252039544064,0.79661680468526,-1.397123185613689,-2.1751878825181876,-1.2914478336779198,0.051664891475003305,-0.9433844117947552,-0.6064236723339684
ACH-000446,1.0355904034597723,1.3544872179897993,1.2038238585265537,0.6864332006264913,0.22882549793367118,1.2159986471198225,3.1965599434225505,0.5977539940274185,-0.02655644629799754,0.09748093515477846,0.30170201778179684,1.595218484802455,-1.8640689930714562,0.48777695695018436
ACH-000448,3.4218371700139514,0.271036726586041,2.9071642988982633,1.4349292250559535,1.8003918256876736,4.170291618087233,1.7257401244118784,-0.12872778079672487,-0.9520644016274658,-3.075823673954524,3.206374894746337,-0.04518172171511166,2.2181423275339864,-0.622774362767593
ACH-000450,0.43571897875507976,1.0043892891984016,0.2639719947199325,-1.9327246955838846,-0.782916107158659,-2.1532345707334,4.459036563713489,2.268902072112974,1.9953733939106781,0.2395547548197568,-2.422130418499848,-1.4792446176720868,-1.5541637896946017,0.44556056581239123
ACH-000452,0.6594542678260598,1.8711275418691966,4.499484362757937,2.8314888503210556,2.5231833512493225,5.643135029173145,2.3687388693868137,2.8848584402809148,1.7593027093185378,-1.4331457678301296,0.9713590293759773,-1.7190062002612545,1.3146067942959694,-0.18610266926427776
ACH-000454,-0.12336199751872584,0.18386090278549333,0.2753824152958716,0.3293998405229251,0.7510599884849104,1.5177824888297198,0.05474535380035006,0.5915349933513763,0.7989261429434855,-0.4863774530540623,1.4446290179892487,-0.6815609325859399,-0.4610771253099649,0.2217324171022888
ACH-000455,5.761929806199756,1.3040032460706443,5.791457001786607,2.5191066789190444,1.784666297760748,6.110883358426088,4.424539321958231,3.0595555274403754,0.044645992243050714,-2.079255522802086,1.4457768571195053,-1.580035555026623,-0.20865982111566883,-1.9930167256389308
ACH-000456,0.24434887206987405,0.02713735996564448,1.8564811995736419,2.723985050259404,4.408631747253228,5.528765116914782,4.745644484306271,1.3441040094380168,0.8593009568566693,-2.806236405135212,1.044956717986378,0.05730479822608214,0.8939689596312065,-1.4808831035360754
ACH-000458,1.978774810864772,2.003995704868529,3.6641447182838554,1.0084647574906795,2.54464209246829,2.274648934048401,-0.31690272377228634,-0.351575937026516,0.06642560657480762,-2.767268627765013,1.6086615425731998,-2.4697236580975983,3.379733400156306,-2.894687165376081
ACH-000459,-0.8047999594741411,1.5191875889118331,-1.068073415931246,1.2505449104413466,1.012850683231507,1.1988707705105106,0.6543573061166817,1.4828669068658944,0.5274750237608299,-3.7451364344604814,0.03448275658288166,0.6435168229877424,1.1888627284100473,-2.755543833039865
ACH-000460,3.9769956755744564,0.9778642164312631,3.720359588987197,1.1950654743571385,2.6078237319231112,3.538726950914291,2.2608944939074744,-0.2435417105852858,-0.5577660666134884,-1.8162190054729859,1.94718273108742,-1.3515785145422037,1.8339281968522196,-1.6184479452705207
ACH-000461,2.5392175087591786,1.6286818379181227,2.683536773423245,2.2156936333535135,2.007093888762192,3.7146609911038313,1.8538785793485437,2.5123564135425327,2.078262317009893,0.49673953687269257,1.8476060560559404,-3.94437090483278,2.6616448786516735,-1.394983027437542
ACH-000463,0.5741217374926463,-0.41097621580712224,-0.20965560644607545,-2.9211219155940986,-1.7723730423365172,-2.7820045709777177,3.2666718696961072,1.132056172618722,0.7867640412743502,-0.32242374846607263,-0.8416622886267109,-1.0829195125208013,-1.4932128619265945,-0.4558639758902309
ACH-000464,5.041701650683746,1.4279781234135152,4.357013964053174,1.5523804446125875,0.3936514544344134,2.696924762708963,2.1366229828696937,2.1171136535614017,0.4223378029768686,-1.381223623264072,0.5154219990696131,0.3605365286765475,0.22422580068274617,0.8147915042812193
ACH-000466,0.5279875988035584,0.08913360200345782,2.1235107873612495,3.335321229901166,2.858820631534133,3.703302864118015,2.345877061694408,1.402155173856256,1.8480831712479748,-0.8593534336080226,1.4335614710158278,-2.0308520168095914,3.257054476258193,-1.8828926814359048
ACH-000467,3.6256455608820475,0.3335502342625075,3.889323181929852,1.1762732886592056,1.3646482126014134,5.518446022431981,3.8981758160226763,1.3435210573522105,1.6263840140652166,-0.3187017997285394,3.695488568019429,-2.083937797553645,2.7369047958949695,-2.780902429379565
ACH-000468,0.786957226506944,1.0347264717363698,1.8471760337662768,2.6399244439004885,1.9058127143510535,2.1588837445250664,1.2546163985564844,2.708808788968772,0.7358680051405501,-2.231939941306051,-0.6530997405676949,-2.0653355815901953,2.530140135216979,-1.5170004592323947
ACH-000469,-1.9127958301015138,1.168449381187522,-0.5694208876716288,1.2881884975231426,-0.21941136532692185,0.788860930018085,3.4313341649234976,1.902906692048976,1.7705916774970838,-0.3412802248643789,-2.4398803691671205,-0.029173276377027324,0.35577206641312614,0.5959197404027595
ACH-000470,2.371873608360168,1.5349880370125666,2.0729053428294337,0.5315608436169361,0.7693432166643629,3.696327535068326,1.1559889370241765,1.7832293967698585,2.521982111618134,0.6364321062352496,4.072348878704654,-2.757679589359376,2.3193298446719486,-1.5816136791130009
ACH-000471,0.9124236051265573,2.267908277019327,0.8596909943434704,1.9616496061110322,0.986550035352385,1.9505882468284113,1.5956820635684554,1.7401876720910359,1.383450693187408,-0.6832266701169313,2.97562963809922,-0.2378586667810954,-0.13422381054086374,-0.15387379374649782
ACH-000472,8.738649245979952,1.8582886220166581,7.821332616926517,2.41882661173959,5.546918958585909,7.766048582050801,1.5920008048043073,2.4877829423150972,0.7813550351950291,-2.4094623523396206,4.87065634713376,-1.1446906479592145,2.350615843236607,-1.4157438773921351
ACH-000473,0.659376103115331,0.8590513293611807,0.873030630808682,0.5554766950492643,3.413762601559292,2.4442199328243195,1.7893377762605054,2.8553571208456536,0.5205154202309065,-1.068830498272948,0.38023945323450625,-2.5015146512973305,1.1346140986257538,-0.4862555625876763
ACH-000475,4.129660058821614,2.394967605983337,3.5034043210298345,0.5908256354297553,2.019598262351966,6.467056030175892,2.9129681252168127,2.9272241408969193,2.828094399170012,-2.2496016951347095,4.190741098232097,-2.8143038755031813,2.4433355114208375,-2.593443950391512
ACH-000476,3.210274658874596,1.6742368131010186,2.8986922406553406,3.1780905470613274,4.720180087613927,5.413370967312665,3.851370851562131,2.2588624206189647,0.7490869730310797,-1.3671363642291499,3.768472080831834,-1.0613428797323308,-0.3182331230476123,0.0006005238337985289
ACH-000477,2.099317280905367,0.746177587606772,2.08240898068232,1.3511303206882495,0.20680343782009722,0.11855699471512962,3.0084290330798953,0.7058404209949282,1.024016785592357,-0.7396908362270087,-0.9869605267088698,0.8048908189321633,-0.17496107111563752,0.3913445324568132
ACH-000478,-0.0009536530718534247,0.6488757407491914,0.7263925694587235,2.3604568696757267,0.7745425354310008,1.4452858324985685,2.4944407359736736,2.349736645275738,0.5433657380619521,-2.117799357774419,-0.15709795357052783,-0.8619996309969365,0.9634585060588635,-0.9076644524863136
ACH-000479,-1.1969156732912023,-0.5563377809789909,-0.9283516749750524,0.005613961935057463,-2.037407576331386,-2.0565525031835294,0.9851061831177473,-0.5736521197063049,0.2083576664665654,-0.26576034244008284,-1.487537573662271,1.9535995209784172,-0.5937310998528673,0.39468573447129385
ACH-000480,1.120832922799038,1.272388145187133,1.3033303047076217,-0.029732236843386398,2.6879717453285594,3.875070256883595,2.934342453389756,3.249760861865926,2.8529519648857025,-0.5236009968722714,3.3815216793829275,-2.6362383351560292,-0.005305744584578265,-0.5592860722757865
ACH-000481,1.8709045187056148,1.462727298023258,0.8988756975507097,-1.2384025995202042,-1.1075937732295562,-1.4450007827089655,2.329136129331645,0.9498072430586855,1.430676801043268,0.49743785622482356,-0.20033044279939863,-1.4461949260741882,0.24817744756958837,0.4007160899996943
ACH-000483,-1.5848519558751912,-0.47172229566603047,-1.121830242137113,-0.4602641417552671,-1.0034505946211962,-1.993631714332614,2.1188124415139833,0.5497239279938174,0.7967773544640533,0.0343027441603541,-0.20447368604506594,0.2417512655387133,0.6459687831786989,0.6963290943898196
ACH-000484,1.3107830397545088,0.6120234695059728,1.8059418138724825,3.15113852059009,4.322921110205753,3.938382586894975,1.1652003961858897,1.6007162189973156,1.3033158000447953,-3.2881132973775955,0.2712468346156661,0.23169895722452816,1.23554569613404,-1.3389864534596108
ACH-000485,1.7114728994584503,-0.2211358051011765,2.697375978347529,2.216791355165816,2.375195685170497,6.029750016237082,1.2663380622247675,-0.05050592599404803,-1.1649651968514634,-0.2757888303696324,5.32477918693116,-1.482432679320481,2.6378682848903847,-2.992637978209523
ACH-000486,5.161200800219558,1.424263556519315,4.489822830085372,1.6960761619064424,2.292949274414394,6.064970793211383,3.2035290138875303,3.51302856378071,2.348717323686955,-1.9652633605446896,2.371288894658902,-2.7405150964950353,2.4092637472479965,-0.38155429671347674
ACH-000487,-0.8873930428874574,-1.3671797966907528,-0.9746137060276808,-1.26907840168896,1.7244677875871108,-2.5194944548007094,1.0291188992901972,1.2465436071968705,-0.19406945839524753,3.0292349260464264,-0.6445850181189179,0.5535789811546468,-1.525573797378116,-1.227336983067954
ACH-000488,4.429579439529105,1.8991102098464256,4.463049386310867,0.40011471712434327,4.025671083728232,4.872072727455727,1.536838319653779,1.7645687279920899,0.7343303279175898,-2.535474111896188,2.88267620966819,-3.0668901432556086,2.778979369285559,-2.716439958940499
ACH-000489,9.145080852551851,1.5735200922228803,8.701078667768298,3.5955212405693087,4.567628387624894,9.115140768223773,3.394384897193879,2.1516673911300757,1.9843512144282298,-2.217876861375368,6.164503656315852,-2.917677999977727,4.067440503815994,-1.9927481152327617
ACH-000490,0.43438256283476867,1.1238679301248116,1.5930883631150796,-0.6361469683682444,2.208447688379346,4.1338975159147475,0.30839173924600394,0.9934438452060559,1.5779470586489162,-1.718727452205737,2.2391229848754626,-2.816898438875252,1.4519937821617912,-1.026486822117164
ACH-000491,0.9485444897957975,-0.8041176966077757,0.48271157717347735,-0.9856086649112223,-2.42466537527647,-2.315652025426826,2.273961281259326,1.1805669104567058,1.219021335005695,1.509750743914352,0.08099675686167829,-1.3378675149882322,-3.5321912647939158,1.415608041042522
ACH-000493,-0.2835988245895487,1.2669295362932946,-0.1485553097658106,1.8423851834286191,0.5196205153716196,0.015269984043448514,2.28878402889692,1.6437697086948118,0.7864982353072207,-1.3553216896721267,-1.702027719066217,0.5614552341488694,-0.2796496889443003,-0.10592381222828287
ACH-000495,1.1983684748848662,-0.2908181175027309,0.2995666826570677,1.3969759603696663,2.916213240506686,2.7073024242342636,0.2829822526493646,-0.765748973728348,-0.5935306665827295,-2.3340387721007914,0.6071117944634165,1.9813040285790342,0.7698307694552473,0.36513549883919094
ACH-000496,1.0559852924083368,0.5321767987607522,-1.0353171484818215,-0.9032282643419898,-2.802792697695323,-2.7215322957144883,2.1765736726379545,1.2879981061393428,1.3252264930534638,-0.14990645391134438,-0.14537236655726596,-0.9945052334936135,0.32417901872095134,-1.1118781227932146
ACH-000498,1.2441318241484278,-0.7385064467173078,1.1003925890037256,-0.2754649220900459,1.3164461146174844,0.9446384411684192,5.150430106078236,3.680166271576149,1.0783061897813542,2.758214017899332,-1.484817444146207,-3.6717591335946014,-1.105032340182057,-0.6741288477679155
ACH-000499,1.1015200627429862,1.2867733829065942,1.1434851176314447,-1.6145628588897347,-2.771236186527848,-2.7946590786783982,1.7697627731766234,2.7942559641683062,2.7857359894800666,2.14144898198383,-2.5301247862382286,-0.09359608525989377,-3.66980313160507,2.4121325470474884
ACH-000500,0.06662766589892484,0.017247764892711515,0.895065864564177,1.0162042959738145,0.46768929272513815,0.995754173883056,2.599898838160191,1.5953833219750293,1.3949554946507334,-1.1815212790194964,-0.2095917273955949,-1.3242121941915812,1.3417991977464567,-1.442046631791756
ACH-000501,5.991745143418902,3.0759574700101764,7.258066758830944,2.027522641467277,3.044439268278015,7.34886938627643,2.7130300172353397,3.8094642877801563,2.3867808819405436,-1.7458106076171362,4.304029399410789,-2.027307202323999,3.1011035560915094,-2.2116044781298902
ACH-000502,0.9183653315147116,0.6076514481573502,1.5418600340953945,1.970723292991218,2.6970678649812885,4.978004242148971,0.427720175423848,-0.7506028184412943,0.7676610168778042,-2.926817721770698,3.469947999543284,0.9319485651132876,2.3900080247321016,-1.5083758526708317
ACH-000503,6.4908652369349635,1.888089954355985,5.717529028451273,0.6006813321806576,4.122154772390143,5.567243646472983,0.42956818889341547,1.1349493401627995,1.3044368322464905,-2.158099317139329,3.9167010555380037,-0.3747547078090046,2.5791948584703066,-0.666655030345439
ACH-000504,-1.8585844473324402,0.9582732210892442,0.1754034869692845,1.2225083143755295,0.6142273357542738,0.21400249469845467,2.275521721550564,1.677095664401489,0.37608856382558725,-1.2395264894862739,-1.752023836813168,-0.3478232460677355,-0.44347189998461345,-0.43700130524159175
ACH-000505,0.057641266279638025,0.3526989099401729,1.4623829242803048,1.2050253153182786,1.1785419125151022,0.09710717556011324,1.5881835522106453,0.42986959652776524,-0.29933241398570093,-1.5868962124012067,-1.146835087333772,-0.8435857985960623,0.9409191176490634,-1.7532088055054873
ACH-000507,1.2934307123461224,0.11072911312908879,1.073823896239216,0.07948149243112279,0.2812743974294473,1.8894006138897645,0.926561853323336,1.2898783019305895,0.28239578351062466,2.0821051588240276,2.027420803212686,-2.087617168156503,1.9106079663811593,-1.4389882667220435
ACH-000510,2.705683405180618,0.5297515163527499,1.28411531954533,0.36958862013827715,-0.1066135517148476,-2.2232777800223786,1.2412770831839446,2.6646717148488754,2.746678910293264,0.4284183131441646,-2.039547295835516,-1.6130241915582002,-1.2023543722272263,0.3170207842200594
ACH-000511,-0.009289757585334815,-0.07668577784435138,-1.43393006263665,1.4359218089743182,-0.9505540514741995,-2.313501318711329,0.9269317176278812,0.44110601430773694,0.7221639117918534,-1.2711846139820249,-1.8994932594952536,0.21555520929739955,0.5566915185447456,-0.7657544755323238
ACH-000512,0.22765961384658107,-1.6696501441380878,0.10770809614335972,-2.883666962096915,-1.8607410283883636,-4.105680839661218,1.0995827962412545,1.5606349563710402,-0.5529530393189879,5.5106650609089955,-0.741886156809605,-0.9391138599126772,-1.4216753524166488,-0.5764385795526817
ACH-000514,0.7320388978259968,0.6665122472079029,0.24755241243672493,-0.392081576544364,-2.6126842286953416,0.5155416242886773,4.110450732611356,2.3681893752665837,2.2812952355463385,4.980531001428371,-1.5335725059356342,-2.8361075176243724,-4.5185188320991285,4.780045798226336
ACH-000515,1.142790475157396,-0.5219766174144715,-0.7229022151849337,0.041988152151963325,-3.0440356235373023,-2.6678440651813453,1.3860592518757906,-0.3501815039662103,-0.5098379470951644,3.0275387700917955,-1.0284159350835247,-0.19735749965042537,-5.199357979063594,2.839663016254323
ACH-000516,-4.370848021490495,0.6451670046489524,-1.4761110173648726,0.3961050400115229,-0.41966297784481843,-2.670380496721514,1.7237999742220687,0.655426405643118,0.17265867610939908,-0.9019966314592697,-3.9764609027240803,-1.0547562455684316,0.32264417187245276,-0.07751415146982946
ACH-000517,1.0093237414372367,1.5008433150227543,2.977482837920681,2.424263466591291,2.5176245333238616,4.733238536254518,0.9026364759584847,1.7078262400182167,1.1013447742503628,-2.270410974001094,1.3311261517580826,0.7554479968528314,2.921547931224116,-1.2803257847448943
ACH-000518,2.109924531593425,0.1805549906499809,4.555675167893464,0.0208531185583562,4.266814849651223,5.443573231109902,2.4269696739253814,2.747117259700106,0.598181890859608,-3.936379050915714,1.8254808970686647,-3.378940215867486,4.328745445872952,-2.8445260540415362
ACH-000519,1.1643746324849749,0.38998525226598185,-0.03364116671773749,-2.4142133617880663,-1.7477085001816457,-4.079681361350528,3.4486369123649094,3.6907429214532574,2.041232046687408,4.253449755062562,-1.4914578465488129,-1.7793827543731395,-2.297577095434515,0.14325948899952062
ACH-000520,1.4120912357698987,-0.19279425502626124,0.6563969130494982,-0.12475653681747222,-0.10363084430190807,-0.5636056660885892,0.7114286327057149,0.2320254163894822,-0.47133489587555805,-2.2390195080925417,-0.8515048467602545,0.41233666495029453,0.3456883780346647,-0.2190032251632769
ACH-000521,2.5644277026923095,-0.11335497520566391,1.586696917353796,-0.11931293273419344,0.43097385002562105,1.5892911951682527,4.507862253422474,3.398089039418588,1.7484734038865648,-2.8766429326114116,-0.10601017993299822,-0.32340644044833733,0.9778156338367557,-1.3935871701591056
ACH-000522,-1.6471659744835818,-0.7364136706977257,-1.7089028168921054,-1.2698414027872158,-1.0400483659857116,-4.721022984537693,1.20692397763277,0.9250413213571336,2.9528936512165944,-0.04792587656007399,-3.2959957275384806,0.03801939570876284,-1.6283807540246613,-0.34297236606796655
ACH-000524,4.775323966523076,-0.07025880120854022,4.355758279645703,1.9381727386425656,2.7943136218328255,4.318528223095663,2.4996836872526247,1.3030495807604834,-0.12344052124905927,-0.14167682414026705,0.7887337054015054,-1.700083945852127,3.078802309229452,-0.6008671872104987
ACH-000525,0.9546975841047219,0.808173540985461,3.12203274128239,-1.939349596684151,-0.5400511126757207,-0.3849299803285369,3.331737278421287,3.518253764480631,3.7986020507219576,1.8388802490435878,-1.055310680118684,-4.5556347384007285,-2.5055698277458167,0.8999964175422319
ACH-000527,4.658975470794968,0.8499093023823652,4.798116812387463,3.202452391784606,4.301790756252117,6.357962488655435,3.070582511622077,0.28242078113391034,-0.2995274613981227,-2.440548256035366,2.1263453275908906,0.1504231085908317,1.3138699864692716,-1.9833294169460634
ACH-000528,1.6172348857136556,1.3146619489789786,-0.5859671685281861,0.2931477277959562,-0.6049163202279576,-1.4120405180913442,0.7450786036432336,0.362975104125073,0.205262937623048,-0.0166440054835637,0.139360741444395,-1.7013916709653776,-0.7501375796490084,0.5329379518661459
ACH-000532,2.550951919401855,0.7966657081447052,3.5320651494820954,0.3753093000232122,2.056584708058768,4.721686606850106,1.837303548860449,0.9534839525085793,0.8288225874948125,-0.5958948582329032,3.5383257917624764,-2.5959558815428965,2.586781198150374,-2.1291794381772005
ACH-000533,1.3247554827152328,-0.9566700947230323,0.0870489647894743,-0.11201107398139605,-2.2797171432035537,-2.576124916871183,2.6652402204458543,1.1131554451890415,0.7269244781675368,2.4457927098246692,-2.735783874005433,-0.7279523651457414,-0.82098841955095,1.0014076001864733
ACH-000535,0.5221895753937305,1.3374719833410227,2.654410138973151,0.431350867503376,3.145088977807028,4.224216791286734,2.118034753829185,1.8695399083893114,2.020525523030026,-2.654628240052255,2.600161638316664,-2.7487858513027743,3.4945314782366723,-2.6852639699281076
ACH-000537,4.860269998765731,1.8702325145859526,5.3364513764388555,2.9470997753150003,9.79947820666945,9.453688252592444,5.3673915108604096,3.3255965113853923,1.9989236253707259,-3.8110501517472866,6.016995603357705,-0.7010618775771453,1.5435202981182128,-0.6652198774035938
ACH-000541,-0.8780554580058832,1.6488657637536168,-2.3344825708183894,-1.4245336651134402,-3.178819043874867,-4.562815245525991,1.6962702684407742,2.0398082257620747,1.2108780695817711,4.622903188597075,-2.5800405778405686,-1.2264967988894075,-2.9369758042146668,0.2688267384605212
