,OXPHOS_CI,OXPHOS_CII_CIII,OXPHOS_CIV_CV,TCA_PYRUVATE,FAO_LIPID,AA_COFACTOR,MITO_RIBOSOME,mtDNA_RNA,PROTEIN_IMPORT,TRANSPORT,REDOX_DETOX,MITO_DYNAMICS,CELL_DEATH,SIGNALING
ACH-000137,-1.2487534768821673,0.2087096114787171,-0.12591548167506056,-0.6742619118070289,0.35922380345049515,0.71208778260969,0.25208886457684676,0.3258798067867277,-0.31257008760585436,0.21954743301505594,-0.17227495114899333,0.5053009285662656,-0.4170128544047404,-1.2911028887504583
ACH-000138,-1.4848212148375475,-1.3151082790851825,-1.422920531799368,-1.748641300214358,-0.48106398146781926,-0.27015809915180483,-1.1726532066087172,-0.7803535715213017,-1.995072190195972,-0.9512925465836286,-1.1851461146158058,-0.22024817050806386,-0.22956334528186043,-0.9004303092977658
ACH-000139,-1.5658575348819022,-2.141413923554942,-1.6683824048279439,-1.2551453933228238,-2.5775114206901844,-2.5103599020061163,-1.102084094100735,-0.3584897586628865,-0.8871234901268324,-0.26048101452602235,-2.6131623159355963,-1.2998064942220457,-1.7689863603485618,-1.9073641517715834
ACH-000141,-0.7336432121089367,-0.12978899921468617,-0.27674244492680866,0.4808675068869747,0.47457469001613534,0.8080332913556573,-0.7727815744616915,2.058812045898208,1.3521190709952973,0.8468156545252222,0.3669192300909021,1.7079580131136796,-1.2862810776637619,-0.6551853199541229
ACH-000142,-1.6016724592810794,-1.3735636964032927,-1.2770537185583684,-0.7924279013246387,-0.8469455503663262,-1.4355302587013856,-1.750051349525539,-0.7962706892274456,-0.8872855950467988,-0.21277896785507325,-0.9499805735604404,0.1087928412950178,-0.3743190211347318,-1.0969379391406937
ACH-000143,1.1616953260972802,0.86944896616648,0.7598085281054822,0.04466986372669644,1.103306223975234,1.463959720324138,0.843136043572194,1.3634706613589471,0.9018625101920907,0.4359385946988928,-1.0317837803853274,0.44381445964931204,-0.405690296227639,-1.0106884320863239
ACH-000144,-0.15422085249736103,-0.1483099280671747,-0.3090160500055155,-0.017049250219400028,0.6932029644457198,0.4505268306755013,-0.9467297116806036,0.5935577893491248,0.5531956575070494,1.3867160477361595,0.07898277038170837,1.159384907682624,0.612932465351299,0.564149370394597
ACH-000145,0.30327347571260815,-0.4689024084609598,-0.2319939247844344,-0.03154901676508449,1.003806669131298,0.5144358124559057,-0.3674966130792187,0.38723669289649926,0.09916967903275377,0.1784773934163606,0.4892179328971294,0.8379923718189801,-0.23913847671276994,0.003196243597766783
ACH-000146,0.6684526156486528,-0.1393301369989546,0.1765602987823294,-0.6257086470444632,-0.13005598257050827,-0.4171635423173967,-0.32614502333512585,0.2713138005457608,0.6849870262661343,0.22892473992838347,1.211833762947056,0.8831975442605279,-0.49844978707494547,-1.607769640869103
ACH-000147,0.1766139247377607,-0.4138041542601597,0.48684825282363203,0.5354681285306022,0.6402800122129135,0.4557973096260826,0.07979781961809297,0.4383315417389381,-0.16929103968395964,0.4427431247311484,0.019838758232400507,0.006270416354525034,0.11954120504331489,0.43574504313369555
ACH-000148,-0.5884717240111897,-0.3690497119791287,-0.8746445562538646,-0.13262914617796942,0.18363960805187743,-0.20605350982621276,-1.2049094470761514,-0.6034709703605697,-0.6072378590596574,-0.5328856400636242,-0.2541812642802193,0.45606468210247747,0.08170800755489728,-0.1282369770147092
ACH-000149,-0.5485125848982209,-1.1815116292903627,-0.8053638963384467,0.4618910614000825,0.271079683377836,0.2865258448802357,-0.6258703704868778,0.7528298280016169,0.4923578963358055,0.9020304180681502,0.7108428050845796,1.1213311743979364,0.5560688726589855,-0.04768398302100895
ACH-000151,-0.4144783664003785,-0.9119423918668238,-0.171027919959623,0.07112668718928021,0.0617493292220927,-0.43091788449377755,0.4683496529797575,1.6119789638059596,0.4510425512294651,0.35129290515059697,-0.09231599107045015,0.34168670789934685,-0.4995200096952499,0.22913575314418114
ACH-000152,-0.8750403688149148,-0.5313758552110769,-0.6510432985170733,0.5082547762721711,-0.27362798619475415,-0.939786916495694,-0.648253925167268,0.1771434277563135,1.0422730079136042,1.2454245858301107,-0.8307051379574122,0.6605152023216532,-1.3273784188171707,-0.10666154346346889
ACH-000153,-0.29183904616361894,-0.053284518298427494,-0.71125688846644,1.2946123366516,1.2965864851254667,1.4333977507825137,-0.8490593488701645,0.21288306364191154,-0.07970171474689226,1.260172736863641,0.3622460588700315,1.2902078964167254,0.4193642906319249,1.2772206053677293
ACH-000155,0.9553769567228787,1.2920683918534566,1.0327797647913062,0.4876193657682234,-0.9849704010227252,-1.4670485667073163,0.66485120755424,-0.10190128744876148,1.0642579372142502,-0.8952981280928599,-0.25495117645714793,0.5342026336767708,-0.21373260361384877,-0.14827378044273376
ACH-000159,-0.855198869675372,-0.5122388673177465,-0.5448082133431497,0.7221513056679115,-0.04864450843254068,-0.15671664423582252,-0.5780035454639716,0.34164487418202005,-0.25444536735977347,0.6160918989825496,0.3642383960219638,0.7185567404373896,0.4027213265265057,0.7460349027227704
ACH-000160,1.2588387784622252,2.3818242050040466,1.5956948515774598,2.780725186191115,-0.9539693525364439,0.11226635212366552,1.2824894554159445,1.08874150628802,1.1547028758236224,-0.3884632061775102,-0.6493840429694558,0.48151946347757185,-0.2351233433567695,-0.13951152984769422
ACH-000161,0.1535796911637056,-0.8082210909593943,-0.47556030291340307,0.5108654080145398,-0.534857344025268,0.17946271204519193,-1.091811479769092,-1.1068693981069901,-0.37549006221587594,-0.27522794861604793,0.8392432657574158,-1.304870605053049,-0.691624212272384,0.0660971334969233
ACH-000163,0.5968251866378733,0.3387516826171107,0.2622387236876229,1.046605570435183,0.9046889204236789,0.694021930931882,0.47478928933530923,1.4528294903419066,1.7479818151348476,0.9848089445191468,0.8935809100943689,1.5125328692349693,0.250639122735956,0.9444921470752572
ACH-000164,0.9365293440984368,1.3032388585575614,0.6665661226037101,1.0241092894770674,-0.7893163799590184,-0.34635309842435785,0.5227644369775538,1.2707527786457269,2.201840771495193,1.557858320737227,-0.2704262818167311,2.230455820455291,0.6262084264543699,0.8198186595752709
